instructions_id,enabled,log_only,count,num_estimated_profit_before_gas,num_estimated_profit_after_gas,num_tx,num_successful_tx,execute_abi,from_symbol,to_symbol,contract_address
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x2260fac5_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,WBTC,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x0d438f3b_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,wNXM,ETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x960b236a_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,ANT,ETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0xd533a949_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,CRV,ETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0xdf5e0e81_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,yDAI+yUSDC+yUSDT+yTUSD,ETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0xd46ba6d9_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,AMPL,ETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x84ca8bc7_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,DIA,ETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0xeb4c2781_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,renBTC,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x5e74c903_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,sETH,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x1985365e_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,REP,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x9cb2f26a_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,DZAR,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x2b591e99_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,HEX,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x9f8f72aa_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,MKR,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x22165777_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,REPv2,ETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x80fb784b_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,LEND,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0xa1d0e215_0xeeeeeeee,true,false,,,,,,./abis/uniswap_v2_router.json,YFII,ETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x51491077,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,LINK,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0xd46ba6d9,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,AMPL,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x22165777,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,REPv2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xd46ba6d9_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,AMPL,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xdf5e0e81_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,yDAI+yUSDC+yUSDT+yTUSD,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xa3bed4e1_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,MTA,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xba100000_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,BAL,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x9f8f72aa_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,MKR,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xa0b86991_0x57ab1ec2,true,false,,,,,,./abis/uniswap_v2_router.json,USDC,sUSD,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x2b591e99_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,HEX,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xc02aaa39_0x0d438f3b,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,wNXM,0xf164fc0ec4e93095b804a4795bbe1e041497b92a
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0xa3bed4e1,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,MTA,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x2260fac5_0xeb4c2781,true,false,,,,,,./abis/uniswap_v2_router.json,WBTC,renBTC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xdac17f95_0x84ca8bc7,true,false,,,,,,./abis/uniswap_v2_router.json,USDT,DIA,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xb4efd85c_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,RPL,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x0e2298e3,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,YAM,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x9cb2f26a,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,DZAR,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xa0b86991_0xdac17f95,true,false,,,,,,./abis/uniswap_v2_router.json,USDC,USDT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x22165777_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,REPv2,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0xb4efd85c,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,RPL,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x6b175474_0x22165777,true,false,,,,,,./abis/uniswap_v2_router.json,DAI,REPv2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x4fabb145_0xdac17f95,true,false,,,,,,./abis/uniswap_v2_router.json,BUSD,USDT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x1985365e_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,REP,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0xeb4c2781,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,renBTC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xdac17f95_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,USDT,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x9f8f72aa,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,MKR,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x5e74c903,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,sETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x6b175474_0x2260fac5,true,false,,,,,,./abis/uniswap_v2_router.json,DAI,WBTC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x84ca8bc7_0x9cb2f26a,true,false,,,,,,./abis/uniswap_v2_router.json,DIA,DZAR,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xa0b86991_0x0bc529c0,true,false,,,,,,./abis/uniswap_v2_router.json,USDC,YFI,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x1985365e,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,REP,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x9cb2f26a_0xba100000,true,false,,,,,,./abis/uniswap_v2_router.json,DZAR,BAL,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0xdf5e0e81,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,yDAI+yUSDC+yUSDT+yTUSD,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0xd533a949,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,CRV,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x0d8775f6,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,BAT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xdac17f95_0xa0b86991,true,false,,,,,,./abis/uniswap_v2_router.json,USDT,USDC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xa3bed4e1_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,MTA,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xd46ba6d9_0x6b175474,true,false,,,,,,./abis/uniswap_v2_router.json,AMPL,DAI,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xba100000_0x9cb2f26a,true,false,,,,,,./abis/uniswap_v2_router.json,BAL,DZAR,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x84ca8bc7,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,DIA,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x80fb784b_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,LEND,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x960b236a,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,ANT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xdf5e0e81_0x0e2298e3,true,false,,,,,,./abis/uniswap_v2_router.json,yDAI+yUSDC+yUSDT+yTUSD,YAM,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x0bc529c0,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,YFI,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x0e2298e3_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,YAM,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x0d8775f6_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,BAT,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xeb4c2781_0xa0b86991,true,false,,,,,,./abis/uniswap_v2_router.json,renBTC,USDC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xeb4c2781_0x2260fac5,true,false,,,,,,./abis/uniswap_v2_router.json,renBTC,WBTC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x6b175474_0xd46ba6d9,true,false,,,,,,./abis/uniswap_v2_router.json,DAI,AMPL,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x9cb2f26a_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,DZAR,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0xdac17f95,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,USDT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x51491077_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,LINK,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x5e74c903_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,sETH,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xd533a949_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,CRV,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x9cb2f26a_0x84ca8bc7,true,false,,,,,,./abis/uniswap_v2_router.json,DZAR,DIA,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x2260fac5_0x6b175474,true,false,,,,,,./abis/uniswap_v2_router.json,WBTC,DAI,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xeb4c2781_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,renBTC,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0xa1d0e215,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,YFII,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xa1d0e215_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,YFII,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xa0b86991_0xeb4c2781,true,false,,,,,,./abis/uniswap_v2_router.json,USDC,renBTC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x0e2298e3_0xdf5e0e81,true,false,,,,,,./abis/uniswap_v2_router.json,YAM,yDAI+yUSDC+yUSDT+yTUSD,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x960b236a_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,ANT,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x84ca8bc7_0xdac17f95,true,false,,,,,,./abis/uniswap_v2_router.json,DIA,USDT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x2260fac5,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,WBTC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x0d438f3b_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,wNXM,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x2260fac5_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,WBTC,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0xba100000,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,BAL,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x6b175474,true,false,,,,,,./abis/uniswap_v2_router.json,WETH,DAI,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x4fabb145_0xa0b86991,true,false,,,,,,./abis/uniswap_v2_router.json,BUSD,USDC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x84ca8bc7_0xc02aaa39,true,false,,,,,,./abis/uniswap_v2_router.json,DIA,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x22165777_0x6b175474,true,false,,,,,,./abis/uniswap_v2_router.json,REPv2,DAI,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
